Condition,Reaction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GLC_wt,GLK,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0
GLC_wt,EX_man__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,MANpts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,MAN6PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,EX_glyc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,GLYCt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,GLYK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,GLY3PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,EX_glcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,GLCNt2r,0.0,0.0,0.0,0.0,0.0,0.0,1.590679640773822e-06,1.577103163681562e-06,0.0,0.0,0.0,0.0,3.6593263027127754e-06,0.0,0.0,0.0
GLC_wt,GLCNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,biomass_ce,0.0,0.044242436898679266,0.12902047014199597,0.21313377918060275,0.29724708821920787,0.3576766985063994,0.39451855851972256,0.43136041524165414,0.46346388456431703,0.48695813667224846,0.5104523888800964,0.5339466414769206,0.5563777327376398,0.5745988569052697,0.5928199864832665,0.6138148020799377
GLC_wt,biomass_EX,0.0,0.044242436898679266,0.12902047014199597,0.21313377918060275,0.29724708821920787,0.3576766985063994,0.39451855851972256,0.43136041524165414,0.46346388456431703,0.48695813667224846,0.5104523888800964,0.5339466414769206,0.5563777327376398,0.5745988569052697,0.5928199864832665,0.6138148020799377
GLC_wt,charge_ce,0.0,4.332865360697398,12.63556813516786,20.87317141053971,29.110774685912396,35.02892439754484,38.63702171509691,42.245113970832115,45.38915014925254,47.69005033174198,49.99095052401667,52.291850792389376,54.488637786666764,56.27310921147482,58.057588248243974,60.11370711577791
